age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
0.532467532,1,0,0,0,0.074800719,1,0,2,0.366666667,8,0.033550224,0,0,0,1,0
0.220779221,4,2,2,0,0.07789661,1,0,2,0.366666667,8,0.082350549,0.032258065,0,0,1,0
0.194805195,1,1,0,0,0.074719009,1,0,2,0.366666667,8,0.034973566,0.016129032,0,0,1,0
0.168831169,4,2,2,0,0.113739945,1,0,2,0.366666667,8,0.042090281,0.032258065,0,0,1,0
0.311688312,4,2,2,0,0.074582826,1,0,2,0.366666667,8,0.066083774,0.032258065,0,0,1,0
0.103896104,9,2,1,0,0.073929149,1,0,2,0.366666667,8,0.011590077,0.112903226,0,0,1,0
0.207792208,1,2,1,0,0.076262415,1,0,2,0.366666667,8,0.020740138,0,0,0,1,0
0.168831169,0,1,1,0,0.07447388,1,0,2,0.366666667,8,0.076860512,0.032258065,0,0,1,0
0.155844156,1,2,3,1,0.07145062,1,1,2,0.366666667,8,0.033346889,0.032258065,0,0,1,0
0.467532468,0,1,3,0,0.069743795,1,0,2,0.366666667,8,0.05856039,0.016129032,0,0,1,0
0.441558442,1,2,0,0,0.07470993,1,0,2,0.366666667,8,0.031313542,0,0,0,1,0
0.285714286,1,0,0,0,0.079494489,1,1,2,0.366666667,8,0.020740138,0,0,0,1,0
0.493506494,1,0,1,0,0.073484284,1,0,2,0.366666667,8,0.027653518,0.016129032,0,0,1,0
0.090909091,8,2,2,0,0.078622919,1,0,2,0.366666667,8,0.010776739,0,0,0,1,0
0.545454545,5,1,1,0,0.073511521,1,0,2,0.366666667,8,0.02297682,0.032258065,0,0,1,0
0.324675325,1,1,0,0,0.086948232,1,0,2,0.366666667,8,0.022366816,0.032258065,0,0,1,0
0.181818182,2,1,3,0,0.074864271,1,0,2,0.366666667,8,0.106344042,0,0,0,1,0
0.38961039,1,0,1,0,0.078268843,1,0,2,0.366666667,8,0.046970313,0,0,0,1,0
0.324675325,6,2,1,0,0.0800483,1,0,2,0.366666667,8,0.044123627,0,0,0,1,0
0.246753247,9,1,1,0,0.082308935,1,1,2,0.366666667,8,0.030703538,0,0,0,1,0
0.441558442,7,0,0,0,0.073811123,1,0,2,0.366666667,8,0.036396909,0.016129032,0,0,1,0
0.090909091,7,2,1,0,0.068817751,1,0,2,0.366666667,8,0.059577064,0,0,0,1,0
0.168831169,2,2,2,1,0.073139288,1,0,2,0.366666667,8,0.057137048,0,0,0,1,0
0.220779221,1,1,1,0,0.076089917,1,0,2,0.366666667,8,0.073810492,0.016129032,0,0,1,0
0.116883117,0,2,1,0,0.072812449,1,0,2,0.366666667,8,0.017486783,0,0,0,1,0
0.298701299,6,1,1,0,0.075563343,1,0,2,0.366666667,8,0.233224888,0.016129032,0,0,1,0
0.207792208,9,2,1,0,0.071995352,1,0,2,0.366666667,8,0.04249695,0,0,0,1,0
0.480519481,9,1,1,0,0.075309135,1,0,2,0.366666667,8,0.098820659,0,0,0,1,0
0.103896104,1,1,1,0,0.075418081,1,0,2,0.366666667,8,0.0099634,0.016129032,0,0,1,0
0.233766234,1,1,0,0,0.078704628,1,0,2,0.366666667,8,0.034566897,0.016129032,0,0,1,0
0.350649351,0,1,1,0,0.074355855,1,0,2,0.366666667,8,0.109597397,0,0,0,1,0
0.116883117,9,1,1,0,0.070061555,1,0,2,0.366666667,8,0.013420089,0.032258065,0,0,1,0
0.168831169,0,1,1,0,0.075862946,0,0,2,0.366666667,8,0.010370069,0,0,0,1,0
0.142857143,0,0,1,0,0.080892633,0,0,2,0.366666667,8,0.166734445,0,0,0,1,0
0.103896104,1,2,1,0,0.074610063,1,1,2,0.366666667,8,0.025416836,0,0,0,1,0
0.363636364,7,1,1,0,0.081854992,1,0,2,0.366666667,8,0.080927206,0,0,0,1,0
0.181818182,2,1,2,0,0.073783887,1,1,2,0.366666667,8,0.022773485,0,0,0,1,0
0.090909091,0,2,2,0,0.073166524,0,0,2,0.366666667,8,0.01301342,0,0,0,1,0
0.467532468,5,1,0,0,0.074691773,0,0,2,0.366666667,8,0.051850346,0,0,0,1,0
0.168831169,9,1,1,0,0.135356708,1,0,2,0.366666667,8,0.006913379,0,0,0,1,0
0.194805195,0,2,1,0,0.076389519,1,0,2,0.366666667,8,0.019316795,0.112903226,0,0,1,0
0.12987013,9,2,2,0,0.070860494,1,0,2,0.366666667,8,0.028466856,0.032258065,0,0,1,0
0.272727273,0,2,1,0,0.077306484,1,0,2,0.366666667,8,0.160227735,0.016129032,0,0,1,0
0.246753247,9,1,1,0,0.074464801,1,0,2,0.366666667,8,0.03944693,0.016129032,0,0,1,0
0.233766234,1,1,0,0,0.074610063,1,0,2,0.366666667,8,0.033550224,0.048387097,0,0,1,0
0.493506494,0,0,0,0,0.074428486,1,0,2,0.366666667,8,0.062220415,0.016129032,0,0,1,0
0.532467532,5,1,1,0,0.076743595,1,0,2,0.366666667,8,0.012810085,0.032258065,0,0,1,0
0.155844156,7,2,1,0,0.073910991,1,0,2,0.366666667,8,0.101870679,0.016129032,0,0,1,0
0.532467532,9,1,1,0,0.076171627,1,0,2,0.366666667,8,0.169174461,0.032258065,0,0,1,0
0.116883117,1,2,1,0,0.106168177,0,0,2,0.366666667,8,0.020536804,0.016129032,0,0,1,0
0.142857143,2,2,2,0,0.072903238,1,0,2,0.366666667,8,0.043513623,0.048387097,0,0,1,0
0.38961039,7,1,1,0,0.074564669,1,1,2,0.366666667,8,0.05896706,0.080645161,0,0,1,0
0.337662338,1,1,1,0,0.073012184,1,0,2,0.366666667,8,0.078893859,0.016129032,0,0,1,0
0.194805195,4,2,2,0,0.081982096,1,0,2,0.366666667,8,0.30398536,0.048387097,0,0,1,0
0.272727273,1,2,0,0,0.076852541,1,0,2,0.366666667,8,0.037210248,0,0,0,1,0
0.363636364,1,1,0,0,0.072540083,1,0,2,0.366666667,8,0.06547377,0,0,0,1,0
0.12987013,0,1,1,0,0.081491838,1,1,2,0.366666667,8,0.131354209,0.032258065,0,0,1,0
0.168831169,1,1,1,0,0.075499791,1,0,2,0.366666667,8,0.097600651,0,0,0,1,0
0.285714286,7,2,1,0,0.080865397,1,0,2,0.366666667,8,0.034363562,0.016129032,0,0,1,0
0.246753247,1,2,1,0,0.073847439,1,0,2,0.366666667,8,0.015046767,0,0,0,1,0
0.142857143,1,1,1,0,0.074410328,1,0,2,0.366666667,8,0.029686865,0.032258065,0,0,1,0
0.142857143,1,1,1,0,0.072549162,1,0,2,0.366666667,8,0.079910533,0,0,0,1,0
0.077922078,1,1,1,0,0.081437365,1,0,2,0.366666667,8,0.151281009,0.016129032,0,0,1,0
0.181818182,0,2,1,0,0.072848764,1,0,2,0.366666667,8,0.120577471,0.016129032,0,0,1,0
0.103896104,0,2,1,0,0.078123581,1,1,2,0.366666667,8,0.043716958,0,0,0,1,0
0.376623377,2,1,3,1,0.059684419,1,0,2,0.366666667,8,0.077063847,0.016129032,0,0,1,0
0.103896104,1,2,1,1,0.072594556,1,0,2,0.366666667,8,0.064050427,0,0,0,1,0
0.12987013,1,2,1,0,0.070224974,1,0,2,0.366666667,8,0.03294022,0,0,0,1,0
0.519480519,1,1,1,0,0.08338932,1,0,2,0.366666667,8,0.100244002,0,0,0,1,0
0.220779221,4,2,2,0,0.075018612,1,0,2,0.366666667,8,0.045750305,0,0,0,1,0
0.142857143,7,2,1,0,0.072149692,1,0,2,0.366666667,8,0.042293615,0,0,0,1,0
0.493506494,1,1,0,0,0.085504694,1,0,2,0.366666667,8,0.016266775,0.048387097,0,0,1,0
0.324675325,1,1,0,0,0.07280337,1,0,2,0.366666667,8,0.000610004,0,0,0,1,0
0.350649351,1,1,1,0,0.076716358,1,0,2,0.366666667,8,0.005896706,0,0,0,1,0
0.168831169,0,2,1,0,0.073983622,1,1,2,0.366666667,8,0.026840179,0,0,0,1,0
0.207792208,1,1,1,0,0.074501117,1,0,2,0.366666667,8,0.077063847,0.016129032,0,0,1,0
0.181818182,4,1,0,0,0.074092568,1,0,2,0.366666667,8,0.020536804,0,0,0,1,0
0.194805195,9,2,1,0,0.072930474,1,0,2,0.366666667,8,0.038226922,0,0,0,1,0
0.12987013,9,2,1,0,0.0708151,1,0,2,0.366666667,8,0.07848719,0.016129032,0,0,1,0
0.324675325,0,2,1,0,0.075300056,1,0,2,0.366666667,8,0.092923953,0.048387097,0,0,1,0
0.402597403,7,2,1,0,0.118451873,1,0,2,0.366666667,8,0.181171208,0,0,0,1,0
0.116883117,7,2,1,0,0.073874675,1,1,2,0.366666667,8,0.010776739,0,0,0,1,0
0.155844156,7,2,1,0,0.075436239,1,0,2,0.366666667,8,0.090687271,0,0,0,1,0
0.181818182,1,1,0,0,0.082463276,1,0,2,0.366666667,8,0.066287109,0,0,0,1,0
0.246753247,7,0,1,0,0.081010659,1,0,2,0.366666667,8,0.103090687,0,0,0,1,0
0.168831169,9,2,1,0,0.078504894,1,0,2,0.366666667,8,0.220211468,0.016129032,0,0,1,0
0.493506494,5,1,0,0,0.072921395,1,0,2,0.366666667,8,0.025010167,0.016129032,0,0,1,0
0.103896104,9,1,2,0,0.076888857,1,1,2,0.366666667,8,0.257421716,0,0,0,1,0
0.324675325,1,1,1,0,0.072231402,1,0,2,0.366666667,8,0.03253355,0.048387097,0,0,1,0
0.38961039,9,0,1,0,0.074292303,1,0,2,0.366666667,8,0.028263522,0.016129032,0,0,1,0
0.168831169,1,2,0,0,0.081746046,1,0,2,0.366666667,8,0.036193575,0.016129032,0,0,1,0
0.233766234,7,2,1,0,0.078395947,1,1,2,0.366666667,8,0.031720211,0.032258065,0,0,1,0
0.077922078,1,1,1,0,0.07495506,1,0,2,0.366666667,8,0.040666938,0.016129032,0,0,1,0
0.142857143,10,1,1,0,0.076253336,0,1,2,0.366666667,8,0.031313542,0.016129032,0,0,1,0
0.064935065,0,2,1,0,0.075436239,1,0,2,0.366666667,8,0.033143554,0.048387097,0,0,1,0
0.467532468,2,0,1,0,0.073747571,1,0,2,0.366666667,8,0.079503863,0,0,0,1,0
0.077922078,1,2,1,0,0.073865597,1,1,2,0.366666667,8,0.095567304,0,0,0,1,0
0.090909091,9,2,1,0,0.075309135,1,0,2,0.366666667,8,0.054493697,0.048387097,0,0,1,0
0.233766234,9,2,1,0,0.068490912,1,0,2,0.366666667,8,0.161244408,0.064516129,0,0,1,0
0.285714286,4,2,3,0,0.080411454,1,0,2,0.366666667,8,0.125864172,0.032258065,0,0,1,0
0.142857143,0,2,1,0,0.076271494,1,0,2,0.366666667,8,0.093533957,0,0,0,1,0
0.142857143,0,1,0,0,0.078468578,1,0,2,0.366666667,8,0.050020333,0,0,0,1,0
0.38961039,1,2,0,0,0.076398598,1,0,2,0.366666667,8,0.03944693,0.032258065,0,0,1,0
0.064935065,0,2,1,0,0.072848764,0,0,2,0.366666667,8,0.083977227,0,0,0,1,0
0.246753247,0,2,1,0,0.07296679,0,0,2,0.366666667,8,0.116714111,0.080645161,0,0,1,0
0.168831169,1,1,0,0,0.06859078,1,1,2,0.366666667,8,0.05205368,0.048387097,0,0,1,0
0.142857143,7,0,1,0,0.075799394,1,0,2,0.366666667,8,0.017893453,0.016129032,0,0,1,0
0.493506494,0,1,1,0,0.091750949,1,0,2,0.366666667,8,0.029686865,0,0,0,1,0
0.12987013,7,2,1,0,0.070442867,1,0,2,0.366666667,8,0.034566897,0.016129032,0,0,1,0
0.337662338,1,1,1,0,0.074945981,1,0,2,0.366666667,8,0.121187475,0,0,0,1,0
0.38961039,1,1,1,0,0.07901331,1,1,2,0.366666667,8,0.028263522,0,0,0,1,0
0.155844156,1,1,1,0,0.076961487,1,0,2,0.366666667,8,0.03599024,0.032258065,0,0,1,0
0.181818182,10,1,0,0,0.07574492,1,0,2,0.366666667,8,0.117324115,0,0,0,1,0
0.298701299,1,1,0,0,0.08235433,1,1,2,0.366666667,8,0.068117121,0,0,0,1,0
0.155844156,4,0,1,0,0.073139288,0,0,2,0.366666667,8,0.053273688,0.016129032,0,0,1,0
0.246753247,1,1,1,0,0.076925172,1,0,2,0.366666667,8,0.023383489,0,0,0,1,0
0.155844156,1,2,1,0,0.078005556,1,0,2,0.366666667,8,0.023586824,0.016129032,0,0,1,0
0.12987013,9,2,1,0,0.073112051,1,0,2,0.366666667,8,0.027653518,0.048387097,0,0,1,0
0.194805195,9,2,1,0,0.075899261,0,1,2,0.366666667,8,0.058763725,0.032258065,0,0,1,0
0.298701299,1,1,3,0,0.073084815,0,0,2,0.366666667,8,0.10756405,0.016129032,0,0,1,0
0.311688312,4,1,1,0,0.071087466,1,0,2,0.366666667,8,0.050223668,0.016129032,0,0,1,0
0.415584416,0,2,1,0,0.076652806,1,0,2,0.366666667,8,0.014640098,0.016129032,0,0,1,0
0.064935065,8,2,2,0,0.075073085,1,0,2,0.366666667,8,0.033753558,0.016129032,0,0,1,0
0.25974026,7,1,1,0,0.101537959,1,0,2,0.366666667,8,0.030906873,0.016129032,0,0,1,0
0.168831169,1,0,1,0,0.076316888,1,0,2,0.366666667,8,0.044733632,0.032258065,0,0,1,0
0.220779221,0,2,1,0,0.080565794,1,0,2,0.366666667,8,0.04900366,0.032258065,0,0,1,0
0.441558442,0,0,1,0,0.081373813,1,0,2,0.366666667,8,0.040260268,0.032258065,0,0,1,0
0.233766234,1,1,1,0,0.074019937,0,0,2,0.366666667,8,0.0199268,0.016129032,0,0,1,0
0.12987013,1,2,1,0,0.098632724,1,0,2,0.366666667,8,0.037006913,0.016129032,0,0,1,0
0.116883117,4,2,2,0,0.094774209,1,0,2,0.366666667,8,0.079503863,0.016129032,0,0,1,0
0.077922078,8,2,2,0,0.086739419,1,0,2,0.366666667,8,0.025620171,0.016129032,0,0,1,0
0.350649351,4,2,2,0,0.07280337,0,0,2,0.366666667,8,0.011183408,0.016129032,0,0,1,0
0.272727273,9,1,1,0,0.077379115,1,0,2,0.366666667,8,0.100650671,0,0,0,1,0
0.25974026,1,2,1,0,0.069816425,1,0,2,0.366666667,8,0.017486783,0.048387097,0,0,1,0
0.077922078,1,1,1,0,0.073656783,1,0,2,0.366666667,8,0.033753558,0.016129032,0,0,1,0
0.220779221,4,0,2,0,0.077687796,1,0,2,0.366666667,8,0.013420089,0.048387097,0,0,1,0
0.181818182,0,0,1,1,0.072639951,1,0,2,0.366666667,8,0.031516877,0.032258065,0,0,1,0
0.38961039,3,0,0,0,0.07303942,1,0,2,0.366666667,8,0.063237088,0.032258065,0,0,1,0
0.233766234,2,1,0,0,0.074410328,1,0,2,0.366666667,8,0.012810085,0.064516129,0,0,1,0
0.363636364,1,1,0,0,0.078550288,1,0,2,0.366666667,8,0.047986987,0.14516129,0,0,1,0
0.12987013,9,2,1,0,0.074664536,1,0,2,0.366666667,8,0.018706791,0.032258065,0,0,1,0
0.415584416,0,1,1,0,0.082917219,1,1,2,0.366666667,8,0.060593737,0.016129032,0,0,1,0
0.337662338,1,1,1,0,0.073511521,1,0,2,0.366666667,8,0.051443676,0.016129032,0,0,1,0
0.25974026,4,1,2,0,0.079721461,1,0,2,0.366666667,8,0.033143554,0.016129032,0,0,1,0
0.194805195,6,1,0,0,0.089708205,1,0,2,0.366666667,8,0.013216755,0,0,0,1,0
0.506493506,4,2,2,0,0.073466127,0,0,2,0.366666667,8,0.008336722,0,0,0,1,0
0.285714286,9,1,1,0,0.096190511,1,1,2,0.366666667,8,0.002033347,0.161290323,0,0,1,0
0.311688312,4,1,0,0,0.077070434,1,0,2,0.366666667,8,0.044936966,0,0,0,1,0
0.181818182,7,1,1,0,0.074673615,1,1,2,0.366666667,8,0.075233835,0,0,0,1,0
0.480519481,1,1,0,0,0.07280337,1,1,2,0.366666667,8,0.0949573,0.064516129,0,0,1,0
0.090909091,1,1,1,0,0.072113377,1,0,2,0.366666667,8,0.04900366,0.032258065,0,0,1,0
0.311688312,4,0,2,0,0.088691373,1,0,2,0.366666667,8,0.050427003,0.016129032,0,0,1,0
0.064935065,0,2,1,0,0.08282643,1,0,2,0.366666667,8,0.024400163,0.016129032,0,0,1,0
0.168831169,1,1,1,0,0.075399924,1,1,2,0.366666667,8,0.052867019,0.016129032,0,0,1,0
0.038961039,8,2,3,0,0.074047174,1,0,2,0.366666667,8,0.040260268,0.032258065,0,0,1,0
0.207792208,0,1,1,0,0.075045848,1,1,2,0.366666667,8,0.351159008,0.064516129,0,0,1,0
0.363636364,2,1,2,0,0.072412979,0,0,2,0.366666667,8,0.028060187,0.112903226,0,0,1,0
0.480519481,1,1,0,0,0.075608737,1,0,2,0.366666667,8,0.023383489,0.048387097,0,0,1,0
0.194805195,2,2,1,0,0.075881103,1,0,2,0.366666667,8,0.043106954,0.016129032,0,0,1,0
0.376623377,6,0,1,0,0.074782561,1,0,2,0.366666667,8,0.011793412,0.096774194,0,0,1,0
0.194805195,4,2,2,0,0.1102809,1,0,2,0.366666667,8,0.092720618,0.080645161,0,0,1,0
0.285714286,4,2,2,0,0.080674741,1,1,2,0.366666667,8,0.02948353,0.048387097,0,0,1,0
0.181818182,4,2,2,0,0.085014435,1,0,2,0.366666667,8,0.058763725,0.032258065,0,0,1,0
0.38961039,9,0,1,0,0.073166524,0,0,2,0.366666667,8,0.061000407,0.032258065,0,0,1,0
0.181818182,0,2,1,0,0.086112977,1,0,2,0.366666667,8,0.053680358,0.016129032,0,0,1,0
0.103896104,1,2,1,0,0.073674941,1,0,2,0.366666667,8,0.036803579,0.016129032,0,0,1,0
0.25974026,1,1,1,0,0.075817551,1,0,2,0.366666667,8,0.037413583,0.048387097,0,0,1,0
0.363636364,7,1,1,0,0.086185608,1,0,2,0.366666667,8,0.030093534,0.032258065,0,0,1,0
0.402597403,1,1,1,0,0.079912117,1,0,2,0.366666667,8,0.033753558,0.048387097,0,0,1,0
0.194805195,4,2,2,0,0.074973217,0,0,2,0.366666667,8,0.013216755,0.064516129,0,0,1,0
0.350649351,1,1,1,0,0.073048499,1,0,2,0.366666667,8,0.060797072,0.064516129,0,0,1,0
0.181818182,4,1,2,0,0.072585477,1,0,2,0.366666667,8,0.018910126,0.048387097,0,0,1,0
0.272727273,1,1,1,0,0.073012184,1,0,2,0.366666667,8,0.004473363,0.064516129,0,0,1,0
0.454545455,1,1,0,0,0.130780963,1,0,2,0.366666667,8,0.034566897,0.112903226,0,0,1,0
0.12987013,10,2,1,1,0.069598533,1,0,2,0.366666667,8,0.018096787,0.032258065,0,0,1,0
0.168831169,0,1,1,0,0.068499991,1,0,2,0.366666667,8,0.043716958,0.016129032,0,0,1,0
0.207792208,2,2,2,0,0.079285675,1,0,2,0.366666667,8,0.033753558,0.048387097,0,0,1,0
0.285714286,1,1,0,0,0.07797832,1,0,2,0.366666667,8,0.022163481,0.032258065,0,0,1,0
0.142857143,1,2,1,0,0.072948632,0,0,2,0.366666667,8,0.040056934,0.032258065,0,0,1,0
0.207792208,0,2,1,0,0.086457974,1,0,2,0.366666667,8,0.080317202,0.032258065,0,0,1,0
0.25974026,4,1,2,0,0.077805821,1,0,2,0.366666667,8,0.381252542,0.048387097,0,0,1,0
0.168831169,7,1,1,0,0.065912516,1,0,2,0.366666667,8,0.044733632,0.016129032,0,0,1,0
0.181818182,9,0,1,0,0.082762878,1,0,2,0.366666667,8,0.060593737,0.016129032,0,0,1,0
0.168831169,7,1,1,0,0.077524377,1,0,2,0.366666667,8,0.025010167,0.096774194,0,0,1,0
0.454545455,1,2,3,0,0.07280337,0,0,2,0.366666667,8,0.028466856,0.096774194,0,0,1,0
0.25974026,1,2,3,0,0.078005556,1,0,2,0.366666667,8,0.067913786,0.096774194,0,0,1,0
0.506493506,1,1,0,1,0.07280337,1,0,2,0.366666667,8,0.014843432,0.032258065,0,0,1,0
0.519480519,2,1,2,0,0.074128883,1,0,2,0.366666667,8,0.037820252,0.080645161,0,0,1,0
0.415584416,1,1,0,0,0.072467452,1,0,2,0.366666667,8,0.015860106,0.032258065,0,0,1,0
0.233766234,1,2,1,0,0.073620467,1,0,2,0.366666667,8,0.002643351,0.064516129,0,0,1,0
0.363636364,1,1,0,0,0.07280337,1,0,2,0.366666667,8,0.010370069,0.129032258,0,0,1,0
0.272727273,0,2,1,0,0.084079313,1,0,2,0.366666667,8,0.061610411,0.032258065,0,0,1,0
0.168831169,0,2,1,0,0.073693098,1,1,2,0.366666667,8,0.032330216,0.032258065,0,0,1,0
0.337662338,4,2,2,0,0.075481633,1,0,2,0.366666667,8,0.020943473,0.112903226,0,0,1,0
0.454545455,0,1,1,0,0.077025039,0,1,2,0.366666667,8,0.019316795,0.032258065,0,0,1,0
0.220779221,9,1,2,0,0.086176529,1,0,2,0.366666667,8,0.017080114,0.032258065,0,0,1,0
0.285714286,1,1,1,0,0.101147568,1,0,2,0.366666667,8,0.069947133,0.032258065,0,0,1,0
0.155844156,9,2,1,0,0.075681368,1,0,2,0.366666667,8,0.050020333,0.080645161,0,0,1,0
0.194805195,1,0,1,0,0.074401249,1,0,2,0.366666667,8,0.031923546,0.064516129,0,0,1,0
0.272727273,1,1,1,0,0.078804496,1,0,2,0.366666667,8,0.03294022,0.048387097,0,0,1,0
0.090909091,0,2,1,0,0.072812449,1,1,2,0.366666667,8,0.004880033,0.177419355,0,0,1,0
0.220779221,1,1,0,0,0.072694424,1,0,2,0.366666667,8,0.043106954,0.064516129,0,0,1,0
0.324675325,1,1,0,0,0.085522851,1,0,2,0.366666667,8,0.039650264,0.016129032,0,0,1,0
0.298701299,2,1,2,0,0.074355855,1,0,2,0.366666667,8,0.029076861,0.048387097,0,0,1,0
0.480519481,1,1,0,0,0.076716358,1,0,2,0.366666667,8,0.013826759,0.016129032,0,0,1,0
0.402597403,9,0,1,0,0.075209268,1,0,2,0.366666667,8,0.055713705,0.080645161,0,0,1,0
0.155844156,6,1,2,0,0.074864271,1,1,2,0.366666667,8,0.046156974,0.032258065,0,0,1,0
0.246753247,1,2,1,0,0.075853867,1,0,2,0.366666667,8,0.030906873,0.064516129,0,0,1,0
0.363636364,10,0,1,0,0.073175603,1,0,2,0.366666667,8,0.050630338,0.048387097,0,0,1,0
0.233766234,1,1,1,0,0.086911917,1,0,2,0.366666667,8,0.066083774,0.048387097,0,0,1,0
0.350649351,7,2,1,0,0.074083489,1,0,2,0.366666667,8,0.02257015,0.048387097,0,0,1,0
0.38961039,1,1,0,0,0.079721461,1,0,2,0.366666667,8,0.01647011,0.048387097,0,0,1,0
0.051948052,3,2,1,0,0.078704628,1,0,2,0.366666667,8,0.036803579,0.048387097,0,0,1,0
0.363636364,0,1,1,0,0.075073085,0,0,2,0.4,8,0.017283449,0.016129032,0,0,1,0
0.272727273,1,1,1,0,0.073983622,1,0,2,0.4,8,0.028670191,0.080645161,0,0,1,0
0.493506494,0,1,1,0,0.072903238,0,0,2,0.4,8,0.008540057,0.032258065,0,0,1,0
0.220779221,4,0,2,0,0.073130209,1,0,2,0.4,8,0.037006913,0.080645161,0,0,1,0
0.350649351,1,1,0,0,0.07582663,1,0,2,0.4,8,0.03253355,0.032258065,0,0,1,0
0.12987013,9,1,1,0,0.077224774,1,0,2,0.4,8,0.035786905,0.048387097,0,0,1,0
0.181818182,0,2,2,0,0.078196212,1,0,2,0.4,8,0.027246848,0.016129032,0,0,1,0
0.441558442,7,1,2,0,0.083107875,1,1,2,0.4,8,0.10451403,0.064516129,0,0,1,0
0.103896104,0,0,1,1,0.072776133,1,0,2,0.4,8,0.036803579,0.064516129,0,0,1,0
0.051948052,1,2,0,0,0.071278122,1,0,2,0.4,8,0.03253355,0.032258065,0,0,1,0
0.220779221,1,1,0,0,0.076562018,0,0,2,0.4,8,0.102480683,0.048387097,0,0,1,1
0.337662338,9,2,2,0,0.074310461,1,0,2,0.4,8,0.054290362,0.032258065,0,0,1,0
0.168831169,1,1,1,0,0.077088592,1,0,2,0.4,8,0.184424563,0.016129032,0,0,1,0
0.12987013,1,1,1,0,0.071940878,1,0,2,0.4,8,0.040666938,0,0,0,1,0
0.064935065,9,2,1,0,0.07423783,1,0,2,0.4,8,0.028263522,0,0,0,1,0
0.103896104,9,2,1,0,0.072876001,0,0,2,0.4,8,0.029890199,0,0,0,1,0
0.168831169,0,2,1,0,0.075490712,1,0,2,0.4,8,0.032736885,0,0,0,1,0
0.116883117,0,2,1,0,0.067891707,1,1,2,0.4,8,0.031110207,0,0,0,1,0
0.207792208,7,2,1,0,0.073012184,0,0,2,0.4,8,0.022163481,0,0,0,1,0
0.090909091,1,2,0,0,0.072957711,1,0,2,0.4,8,0.019723465,0.016129032,0,0,1,0
0.090909091,1,2,1,0,0.075844788,1,0,2,0.4,8,0.033346889,0,0,0,1,0
0.051948052,7,2,1,0,0.076389519,1,0,2,0.4,8,0.014233428,0,0,0,1,0
0.246753247,1,0,1,0,0.074419407,1,0,2,0.4,8,0.014436763,0,0,0,1,0
0.103896104,2,2,1,0,0.073720335,1,0,2,0.4,8,0.14701098,0,0,0,1,0
0.181818182,1,1,1,0,0.068917618,1,0,2,0.4,8,0.105327369,0,0,0,1,0
0.103896104,9,2,1,0,0.293410564,1,0,2,0.4,8,0.143147621,0,0,0,1,0
0.116883117,1,2,1,0,0.074446644,0,0,2,0.4,8,0.029890199,0,0,0,1,0
0.051948052,7,1,1,0,0.073556915,1,0,2,0.4,8,0.020536804,0,0,0,1,0
0.181818182,9,1,1,0,0.07439217,1,0,2,0.4,8,0.028873526,0,0,0,1,0
0.194805195,4,0,1,0,0.072848764,1,0,2,0.4,8,0.273688491,0,0,0,1,1
0.207792208,0,1,1,0,0.101719536,1,0,2,0.4,8,0.105734038,0,0,0,1,0
0.168831169,1,1,1,0,0.09619959,1,0,2,0.4,8,0.124237495,0.016129032,0,0,1,0
0.12987013,9,2,1,0,0.074764404,1,0,2,0.4,8,0.013420089,0,0,0,1,0
0.246753247,1,1,1,0,0.074310461,1,0,2,0.4,8,0.027450183,0.032258065,0,0,1,0
0.350649351,1,1,0,0,0.075735842,1,0,2,0.4,8,0.056120374,0.016129032,0,0,1,0
0.168831169,4,1,2,0,0.075835709,1,0,2,0.4,8,0.091297275,0,0,0,1,0
0.38961039,2,1,1,0,0.073584152,1,0,2,0.4,8,0.0199268,0,0,0,1,0
0.077922078,0,2,1,0,0.080475006,1,0,2,0.4,8,0.021350142,0,0,0,1,0
0.077922078,9,2,1,0,0.071659434,1,1,2,0.4,8,0.077673851,0.016129032,0,0,1,0
0.350649351,7,1,1,0,0.072776133,1,0,2,0.4,8,0.043310289,0,0,0,1,0
0.103896104,7,1,1,0,0.073293628,1,0,2,0.4,8,0.023586824,0,0,0,1,0
0.077922078,9,2,1,0,0.071060229,1,0,2,0.4,8,0.025416836,0,0,0,1,0
0.142857143,1,1,1,0,0.073938227,1,0,2,0.4,8,0.010166734,0,0,0,1,0
0.207792208,1,2,0,0,0.092286601,1,0,2,0.4,8,0.028060187,0,0,0,1,0
0.155844156,9,2,2,0,0.068064206,1,0,2,0.4,8,0.076250508,0,0,0,1,0
0.038961039,8,2,1,0,0.073702177,1,0,2,0.4,8,0.0099634,0,0,0,1,0
0.311688312,1,1,1,0,0.057696149,1,0,2,0.4,8,0.034363562,0,0,0,1,0
0.181818182,10,1,1,1,0.072821528,1,0,2,0.4,8,0.036193575,0.016129032,0,0,1,0
0.285714286,7,1,1,0,0.092522652,1,1,2,0.4,8,0.281821879,0,0,0,1,0
0.194805195,4,2,2,0,0.074328618,1,0,2,0.4,8,0.031516877,0,0,0,1,0
0.181818182,9,1,0,0,0.073366259,1,1,2,0.4,8,0.024400163,0,0,0,1,0
0.090909091,0,2,1,0,0.079775934,1,0,2,0.4,8,0.041276942,0,0,0,1,0
0.298701299,1,1,1,0,0.076698201,1,0,2,0.4,8,0.049613664,0,0,0,1,0
0.246753247,0,1,1,0,0.073130209,1,0,2,0.4,8,0.087027247,0,0,0,1,0
